"","Subsurface SDL"
"","Avg"
"Date/Time","Temp05"
"m/d/y","F"
06/20/2017 12:00:00 AM,63.54
06/20/2017 12:15:00 AM,62.74
06/20/2017 12:30:00 AM,62.64
06/20/2017 12:45:00 AM,62.74
06/20/2017 1:00:00 AM,62.87
06/20/2017 1:15:00 AM,62.87
06/20/2017 1:30:00 AM,62.53
06/20/2017 1:45:00 AM,62.42
06/20/2017 2:00:00 AM,62.42
06/20/2017 2:15:00 AM,62.17
06/20/2017 2:30:00 AM,61.83
06/20/2017 2:45:00 AM,61.83
06/20/2017 3:00:00 AM,61.72
06/20/2017 3:15:00 AM,61.95
06/20/2017 3:30:00 AM,61.95
06/20/2017 3:45:00 AM,61.72
06/20/2017 4:00:00 AM,61.95
06/20/2017 4:15:00 AM,61.95
06/20/2017 4:30:00 AM,61.83
06/20/2017 4:45:00 AM,61.83
06/20/2017 5:00:00 AM,61.83
06/20/2017 5:15:00 AM,61.83
06/20/2017 5:30:00 AM,61.95
06/20/2017 5:45:00 AM,61.95
06/20/2017 6:00:00 AM,61.95
06/20/2017 6:15:00 AM,61.95
06/20/2017 6:30:00 AM,62.06
06/20/2017 6:45:00 AM,61.72
06/20/2017 7:00:00 AM,61.61
06/20/2017 7:15:00 AM,61.61
06/20/2017 7:30:00 AM,61.61
06/20/2017 7:45:00 AM,61.61
06/20/2017 8:00:00 AM,61.72
06/20/2017 8:15:00 AM,61.61
06/20/2017 8:30:00 AM,61.72
06/20/2017 8:45:00 AM,61.72
06/20/2017 9:00:00 AM,61.83
06/20/2017 9:15:00 AM,62.29
06/20/2017 9:30:00 AM,62.06
06/20/2017 9:45:00 AM,62.29
06/20/2017 10:00:00 AM,62.64
06/20/2017 10:15:00 AM,62.53
06/20/2017 10:30:00 AM,62.74
06/20/2017 10:45:00 AM,62.64
06/20/2017 11:00:00 AM,63.32
06/20/2017 11:15:00 AM,63.09
06/20/2017 11:30:00 AM,63.32
06/20/2017 11:45:00 AM,63.54
06/20/2017 12:00:00 PM,64.90
06/20/2017 12:15:00 PM,64.35
06/20/2017 12:30:00 PM,65.35
06/20/2017 12:45:00 PM,66.06
06/20/2017 1:00:00 PM,66.38
06/20/2017 1:15:00 PM,66.83
06/20/2017 1:30:00 PM,67.06
06/20/2017 1:45:00 PM,67.41
06/20/2017 2:00:00 PM,67.86
06/20/2017 2:15:00 PM,68.20
06/20/2017 2:30:00 PM,68.20
06/20/2017 2:45:00 PM,68.43
06/20/2017 3:00:00 PM,68.88
06/20/2017 3:15:00 PM,69.10
06/20/2017 3:30:00 PM,69.55
06/20/2017 3:45:00 PM,69.44
06/20/2017 4:00:00 PM,67.73
06/20/2017 4:15:00 PM,64.11
06/20/2017 4:30:00 PM,63.54
06/20/2017 4:45:00 PM,64.80
06/20/2017 5:00:00 PM,64.35
06/20/2017 5:15:00 PM,67.41
06/20/2017 5:30:00 PM,68.65
06/20/2017 5:45:00 PM,63.99
06/20/2017 6:00:00 PM,63.32
06/20/2017 6:15:00 PM,63.43
06/20/2017 6:30:00 PM,64.69
06/20/2017 6:45:00 PM,66.16
06/20/2017 7:00:00 PM,66.38
06/20/2017 7:15:00 PM,65.70
06/20/2017 7:30:00 PM,65.59
06/20/2017 7:45:00 PM,66.16
06/20/2017 8:00:00 PM,66.16
06/20/2017 8:15:00 PM,66.51
06/20/2017 8:30:00 PM,66.16
06/20/2017 8:45:00 PM,66.61
06/20/2017 9:00:00 PM,67.28
06/20/2017 9:15:00 PM,67.98
06/20/2017 9:30:00 PM,64.90
06/20/2017 9:45:00 PM,62.98
06/20/2017 10:00:00 PM,62.06
06/20/2017 10:15:00 PM,62.17
06/20/2017 10:30:00 PM,62.29
06/20/2017 10:45:00 PM,63.43
06/20/2017 11:00:00 PM,63.19
06/20/2017 11:15:00 PM,63.54
06/20/2017 11:30:00 PM,63.64
06/20/2017 11:45:00 PM,63.64
06/21/2017 12:00:00 AM,63.43
06/21/2017 12:15:00 AM,62.98
06/21/2017 12:30:00 AM,62.53
06/21/2017 12:45:00 AM,62.42
06/21/2017 1:00:00 AM,62.87
06/21/2017 1:15:00 AM,61.95
06/21/2017 1:30:00 AM,61.50
06/21/2017 1:45:00 AM,61.50
06/21/2017 2:00:00 AM,61.61
06/21/2017 2:15:00 AM,61.50
06/21/2017 2:30:00 AM,61.50
06/21/2017 2:45:00 AM,61.72
06/21/2017 3:00:00 AM,61.83
06/21/2017 3:15:00 AM,61.95
06/21/2017 3:30:00 AM,61.95
06/21/2017 3:45:00 AM,61.83
06/21/2017 4:00:00 AM,61.83
06/21/2017 4:15:00 AM,61.72
06/21/2017 4:30:00 AM,61.38
06/21/2017 4:45:00 AM,61.16
06/21/2017 5:00:00 AM,61.05
06/21/2017 5:15:00 AM,61.05
06/21/2017 5:30:00 AM,61.16
06/21/2017 5:45:00 AM,61.38
06/21/2017 6:00:00 AM,61.61
06/21/2017 6:15:00 AM,61.16
06/21/2017 6:30:00 AM,60.93
06/21/2017 6:45:00 AM,60.93
06/21/2017 7:00:00 AM,60.82
06/21/2017 7:15:00 AM,60.82
06/21/2017 7:30:00 AM,60.82
06/21/2017 7:45:00 AM,60.82
06/21/2017 8:00:00 AM,60.82
06/21/2017 8:15:00 AM,60.82
06/21/2017 8:30:00 AM,60.82
06/21/2017 8:45:00 AM,60.82
06/21/2017 9:00:00 AM,60.82
06/21/2017 9:15:00 AM,60.82
06/21/2017 9:30:00 AM,60.82
06/21/2017 9:45:00 AM,60.82
06/21/2017 10:00:00 AM,60.82
06/21/2017 10:15:00 AM,60.82
06/21/2017 10:30:00 AM,60.82
06/21/2017 10:45:00 AM,60.82
06/21/2017 11:00:00 AM,60.71
06/21/2017 11:15:00 AM,60.71
06/21/2017 11:30:00 AM,60.71
06/21/2017 11:45:00 AM,60.82
06/21/2017 12:00:00 PM,60.82
06/21/2017 12:15:00 PM,60.93
06/21/2017 12:30:00 PM,60.93
06/21/2017 12:45:00 PM,60.93
06/21/2017 1:00:00 PM,61.05
06/21/2017 1:15:00 PM,61.27
06/21/2017 1:30:00 PM,61.50
06/21/2017 1:45:00 PM,61.61
06/21/2017 2:00:00 PM,61.72
06/21/2017 2:15:00 PM,61.95
06/21/2017 2:30:00 PM,62.17
06/21/2017 2:45:00 PM,62.17
06/21/2017 3:00:00 PM,62.42
06/21/2017 3:15:00 PM,62.64
06/21/2017 3:30:00 PM,62.74
06/21/2017 3:45:00 PM,63.09
06/21/2017 4:00:00 PM,63.32
06/21/2017 4:15:00 PM,63.64
06/21/2017 4:30:00 PM,65.35
06/21/2017 4:45:00 PM,64.56
06/21/2017 5:00:00 PM,64.11
06/21/2017 5:15:00 PM,66.72
06/21/2017 5:30:00 PM,66.16
06/21/2017 5:45:00 PM,67.28
06/21/2017 6:00:00 PM,67.51
06/21/2017 6:15:00 PM,67.98
06/21/2017 6:30:00 PM,68.32
06/21/2017 6:45:00 PM,68.32
06/21/2017 7:00:00 PM,68.54
06/21/2017 7:15:00 PM,68.54
06/21/2017 7:30:00 PM,68.09
06/21/2017 7:45:00 PM,67.62
06/21/2017 8:00:00 PM,68.20
06/21/2017 8:15:00 PM,68.43
06/21/2017 8:30:00 PM,68.54
06/21/2017 8:45:00 PM,68.54
06/21/2017 9:00:00 PM,68.54
06/21/2017 9:15:00 PM,68.54
06/21/2017 9:30:00 PM,68.20
06/21/2017 9:45:00 PM,66.96
06/21/2017 10:00:00 PM,66.96
06/21/2017 10:15:00 PM,64.80
06/21/2017 10:30:00 PM,64.24
06/21/2017 10:45:00 PM,63.64
06/21/2017 11:00:00 PM,63.43
06/21/2017 11:15:00 PM,63.54
06/21/2017 11:30:00 PM,63.88
06/21/2017 11:45:00 PM,63.99
06/22/2017 12:00:00 AM,63.77
06/22/2017 12:15:00 AM,63.43
06/22/2017 12:30:00 AM,62.87
06/22/2017 12:45:00 AM,62.64
06/22/2017 1:00:00 AM,62.64
06/22/2017 1:15:00 AM,62.42
06/22/2017 1:30:00 AM,62.42
06/22/2017 1:45:00 AM,62.29
06/22/2017 2:00:00 AM,62.29
06/22/2017 2:15:00 AM,62.42
06/22/2017 2:30:00 AM,62.42
06/22/2017 2:45:00 AM,62.42
06/22/2017 3:00:00 AM,62.53
06/22/2017 3:15:00 AM,62.42
06/22/2017 3:30:00 AM,-147.98
06/22/2017 3:45:00 AM,62.98
06/22/2017 4:00:00 AM,62.87
06/22/2017 4:15:00 AM,62.53
06/22/2017 4:30:00 AM,62.29
06/22/2017 4:45:00 AM,62.29
06/22/2017 5:00:00 AM,62.29
06/22/2017 5:15:00 AM,62.29
06/22/2017 5:30:00 AM,62.29
06/22/2017 5:45:00 AM,62.29
06/22/2017 6:00:00 AM,62.06
06/22/2017 6:15:00 AM,62.17
06/22/2017 6:30:00 AM,-147.98
06/22/2017 6:45:00 AM,62.17
06/22/2017 7:00:00 AM,62.29
06/22/2017 7:15:00 AM,62.29
06/22/2017 7:30:00 AM,62.42
06/22/2017 7:45:00 AM,62.98
06/22/2017 8:00:00 AM,62.98
06/22/2017 8:15:00 AM,63.32
06/22/2017 8:30:00 AM,64.35
06/22/2017 8:45:00 AM,64.69
06/22/2017 9:00:00 AM,64.80
06/22/2017 9:15:00 AM,-147.98
06/22/2017 9:30:00 AM,-147.98
06/22/2017 9:45:00 AM,66.06
06/22/2017 10:00:00 AM,66.61
06/22/2017 10:15:00 AM,67.17
06/22/2017 10:30:00 AM,67.98
06/22/2017 10:45:00 AM,68.32
06/22/2017 11:00:00 AM,68.77
06/22/2017 11:15:00 AM,68.99
06/22/2017 11:30:00 AM,69.10
06/22/2017 11:45:00 AM,69.33
06/22/2017 12:00:00 PM,69.33
06/22/2017 12:15:00 PM,69.33
06/22/2017 12:30:00 PM,69.33
06/22/2017 12:45:00 PM,68.77
06/22/2017 1:00:00 PM,68.88
06/22/2017 1:15:00 PM,68.77
06/22/2017 1:30:00 PM,-147.98
06/22/2017 1:45:00 PM,-147.98
06/22/2017 2:00:00 PM,68.88
06/22/2017 2:15:00 PM,68.99
06/22/2017 2:30:00 PM,68.99
06/22/2017 2:45:00 PM,68.99
06/22/2017 3:00:00 PM,-147.98
06/22/2017 3:15:00 PM,68.77
06/22/2017 3:30:00 PM,68.99
06/22/2017 3:45:00 PM,69.10
06/22/2017 4:00:00 PM,69.22
06/22/2017 4:15:00 PM,69.33
06/22/2017 4:30:00 PM,69.22
06/22/2017 4:45:00 PM,69.44
06/22/2017 5:00:00 PM,69.55
06/22/2017 5:15:00 PM,69.33
06/22/2017 5:30:00 PM,69.33
06/22/2017 5:45:00 PM,69.55
06/22/2017 6:00:00 PM,69.44
06/22/2017 6:15:00 PM,69.33
06/22/2017 6:30:00 PM,68.09
06/22/2017 6:45:00 PM,68.99
06/22/2017 7:00:00 PM,68.32
06/22/2017 7:15:00 PM,68.77
06/22/2017 7:30:00 PM,68.20
06/22/2017 7:45:00 PM,66.38
06/22/2017 8:00:00 PM,66.72
06/22/2017 8:15:00 PM,65.35
06/22/2017 8:30:00 PM,67.28
06/22/2017 8:45:00 PM,68.20
06/22/2017 9:00:00 PM,67.41
06/22/2017 9:15:00 PM,66.38
06/22/2017 9:30:00 PM,66.16
06/22/2017 9:45:00 PM,65.35
06/22/2017 10:00:00 PM,64.11
06/22/2017 10:15:00 PM,62.87
06/22/2017 10:30:00 PM,62.06
06/22/2017 10:45:00 PM,61.95
06/22/2017 11:00:00 PM,62.74
06/22/2017 11:15:00 PM,62.17
06/22/2017 11:30:00 PM,61.95
06/22/2017 11:45:00 PM,61.72
06/23/2017 12:00:00 AM,61.83
06/23/2017 12:15:00 AM,61.72
06/23/2017 12:30:00 AM,61.72
06/23/2017 12:45:00 AM,62.64
06/23/2017 1:00:00 AM,64.11
06/23/2017 1:15:00 AM,63.32
06/23/2017 1:30:00 AM,63.43
06/23/2017 1:45:00 AM,65.01
06/23/2017 2:00:00 AM,65.80
06/23/2017 2:15:00 AM,64.56
06/23/2017 2:30:00 AM,64.35
06/23/2017 2:45:00 AM,64.56
06/23/2017 3:00:00 AM,67.86
06/23/2017 3:15:00 AM,66.61
06/23/2017 3:30:00 AM,-147.98
06/23/2017 3:45:00 AM,68.20
06/23/2017 4:00:00 AM,68.32
06/23/2017 4:15:00 AM,-147.98
06/23/2017 4:30:00 AM,67.28
06/23/2017 4:45:00 AM,68.20
06/23/2017 5:00:00 AM,68.77
06/23/2017 5:15:00 AM,69.10
06/23/2017 5:30:00 AM,69.10
06/23/2017 5:45:00 AM,67.62
06/23/2017 6:00:00 AM,63.77
06/23/2017 6:15:00 AM,62.53
06/23/2017 6:30:00 AM,62.06
06/23/2017 6:45:00 AM,62.06
06/23/2017 7:00:00 AM,62.17
06/23/2017 7:15:00 AM,61.61
06/23/2017 7:30:00 AM,61.95
06/23/2017 7:45:00 AM,62.06
06/23/2017 8:00:00 AM,62.06
06/23/2017 8:15:00 AM,62.42
06/23/2017 8:30:00 AM,62.74
06/23/2017 8:45:00 AM,62.87
06/23/2017 9:00:00 AM,62.29
06/23/2017 9:15:00 AM,61.95
06/23/2017 9:30:00 AM,61.95
06/23/2017 9:45:00 AM,61.95
06/23/2017 10:00:00 AM,-147.98
06/23/2017 10:15:00 AM,62.64
06/23/2017 10:30:00 AM,62.53
06/23/2017 10:45:00 AM,62.29
06/23/2017 11:00:00 AM,61.95
06/23/2017 11:15:00 AM,61.83
06/23/2017 11:30:00 AM,61.50
06/23/2017 11:45:00 AM,61.38
06/23/2017 12:00:00 PM,61.16
06/23/2017 12:15:00 PM,61.27
06/23/2017 12:30:00 PM,61.16
06/23/2017 12:45:00 PM,61.16
06/23/2017 1:00:00 PM,61.27
06/23/2017 1:15:00 PM,61.27
06/23/2017 1:30:00 PM,61.38
06/23/2017 1:45:00 PM,61.38
06/23/2017 2:00:00 PM,61.16
06/23/2017 2:15:00 PM,61.27
06/23/2017 2:30:00 PM,61.27
06/23/2017 2:45:00 PM,61.27
06/23/2017 3:00:00 PM,61.38
06/23/2017 3:15:00 PM,61.50
06/23/2017 3:30:00 PM,61.72
06/23/2017 3:45:00 PM,61.61
06/23/2017 4:00:00 PM,62.17
06/23/2017 4:15:00 PM,62.53
06/23/2017 4:30:00 PM,62.53
06/23/2017 4:45:00 PM,62.42
06/23/2017 5:00:00 PM,63.09
06/23/2017 5:15:00 PM,63.32
06/23/2017 5:30:00 PM,63.64
06/23/2017 5:45:00 PM,63.64
06/23/2017 6:00:00 PM,63.64
06/23/2017 6:15:00 PM,64.35
06/23/2017 6:30:00 PM,63.64
06/23/2017 6:45:00 PM,-147.98
06/23/2017 7:00:00 PM,63.77
06/23/2017 7:15:00 PM,63.54
06/23/2017 7:30:00 PM,63.77
06/23/2017 7:45:00 PM,-147.98
06/23/2017 8:00:00 PM,68.88
06/23/2017 8:15:00 PM,68.77
06/23/2017 8:30:00 PM,69.78
06/23/2017 8:45:00 PM,70.14
06/23/2017 9:00:00 PM,70.14
06/23/2017 9:15:00 PM,70.36
06/23/2017 9:30:00 PM,70.47
06/23/2017 9:45:00 PM,70.36
06/23/2017 10:00:00 PM,69.89
06/23/2017 10:15:00 PM,70.36
06/23/2017 10:30:00 PM,70.25
06/23/2017 10:45:00 PM,70.25
06/23/2017 11:00:00 PM,69.55
06/23/2017 11:15:00 PM,65.80
06/23/2017 11:30:00 PM,65.14
06/23/2017 11:45:00 PM,64.24
06/24/2017 12:00:00 AM,64.11
06/24/2017 12:15:00 AM,64.11
06/24/2017 12:30:00 AM,63.32
06/24/2017 12:45:00 AM,63.09
06/24/2017 1:00:00 AM,63.54
06/24/2017 1:15:00 AM,-147.98
06/24/2017 1:30:00 AM,63.54
06/24/2017 1:45:00 AM,-147.98
06/24/2017 2:00:00 AM,-147.98
06/24/2017 2:15:00 AM,62.29
06/24/2017 2:30:00 AM,62.06
06/24/2017 2:45:00 AM,62.42
06/24/2017 3:00:00 AM,62.42
06/24/2017 3:15:00 AM,62.53
06/24/2017 3:30:00 AM,62.53
06/24/2017 3:45:00 AM,62.29
06/24/2017 4:00:00 AM,62.42
06/24/2017 4:15:00 AM,62.42
06/24/2017 4:30:00 AM,62.74
06/24/2017 4:45:00 AM,62.74
06/24/2017 5:00:00 AM,62.74
06/24/2017 5:15:00 AM,62.74
06/24/2017 5:30:00 AM,63.19
06/24/2017 5:45:00 AM,63.32
06/24/2017 6:00:00 AM,63.54
06/24/2017 6:15:00 AM,63.43
06/24/2017 6:30:00 AM,63.88
06/24/2017 6:45:00 AM,63.64
06/24/2017 7:00:00 AM,63.54
06/24/2017 7:15:00 AM,64.11
06/24/2017 7:30:00 AM,64.56
06/24/2017 7:45:00 AM,64.80
06/24/2017 8:00:00 AM,64.90
06/24/2017 8:15:00 AM,64.90
06/24/2017 8:30:00 AM,64.45
06/24/2017 8:45:00 AM,64.45
06/24/2017 9:00:00 AM,64.56
06/24/2017 9:15:00 AM,64.90
06/24/2017 9:30:00 AM,65.01
06/24/2017 9:45:00 AM,64.90
06/24/2017 10:00:00 AM,65.35
06/24/2017 10:15:00 AM,-147.98
06/24/2017 10:30:00 AM,66.06
06/24/2017 10:45:00 AM,65.14
06/24/2017 11:00:00 AM,65.14
06/24/2017 11:15:00 AM,65.46
06/24/2017 11:30:00 AM,65.46
06/24/2017 11:45:00 AM,-147.98
06/24/2017 12:00:00 PM,65.46
06/24/2017 12:15:00 PM,66.27
06/24/2017 12:30:00 PM,64.90
06/24/2017 12:45:00 PM,-147.98
06/24/2017 1:00:00 PM,66.27
06/24/2017 1:15:00 PM,-147.98
06/24/2017 1:30:00 PM,67.28
06/24/2017 1:45:00 PM,67.06
06/24/2017 2:00:00 PM,67.51
06/24/2017 2:15:00 PM,67.41
06/24/2017 2:30:00 PM,67.73
06/24/2017 2:45:00 PM,68.65
06/24/2017 3:00:00 PM,68.88
06/24/2017 3:15:00 PM,68.88
06/24/2017 3:30:00 PM,69.10
06/24/2017 3:45:00 PM,69.10
06/24/2017 4:00:00 PM,69.67
06/24/2017 4:15:00 PM,69.67
06/24/2017 4:30:00 PM,69.78
06/24/2017 4:45:00 PM,69.55
06/24/2017 5:00:00 PM,69.78
06/24/2017 5:15:00 PM,69.78
06/24/2017 5:30:00 PM,69.89
06/24/2017 5:45:00 PM,69.89
06/24/2017 6:00:00 PM,70.00
06/24/2017 6:15:00 PM,70.14
06/24/2017 6:30:00 PM,70.14
06/24/2017 6:45:00 PM,70.36
06/24/2017 7:00:00 PM,70.47
06/24/2017 7:15:00 PM,70.59
06/24/2017 7:30:00 PM,70.59
06/24/2017 7:45:00 PM,70.70
06/24/2017 8:00:00 PM,70.81
06/24/2017 8:15:00 PM,-147.98
06/24/2017 8:30:00 PM,70.92
06/24/2017 8:45:00 PM,71.04
06/24/2017 9:00:00 PM,-147.98
06/24/2017 9:15:00 PM,71.04
06/24/2017 9:30:00 PM,71.04
06/24/2017 9:45:00 PM,-147.98
06/24/2017 10:00:00 PM,71.15
06/24/2017 10:15:00 PM,71.04
06/24/2017 10:30:00 PM,70.92
06/24/2017 10:45:00 PM,70.92
06/24/2017 11:00:00 PM,70.92
06/24/2017 11:15:00 PM,70.92
06/24/2017 11:30:00 PM,70.92
06/24/2017 11:45:00 PM,70.36
06/25/2017 12:00:00 AM,-147.98
06/25/2017 12:15:00 AM,69.55
06/25/2017 12:30:00 AM,68.32
06/25/2017 12:45:00 AM,69.67
06/25/2017 1:00:00 AM,-147.98
06/25/2017 1:15:00 AM,69.44
06/25/2017 1:30:00 AM,69.67
06/25/2017 1:45:00 AM,69.10
06/25/2017 2:00:00 AM,69.67
06/25/2017 2:15:00 AM,-147.98
06/25/2017 2:30:00 AM,70.00
06/25/2017 2:45:00 AM,70.59
06/25/2017 3:00:00 AM,70.70
06/25/2017 3:15:00 AM,70.70
06/25/2017 3:30:00 AM,70.59
06/25/2017 3:45:00 AM,70.59
06/25/2017 4:00:00 AM,70.59
06/25/2017 4:15:00 AM,70.70
06/25/2017 4:30:00 AM,70.59
06/25/2017 4:45:00 AM,70.70
06/25/2017 5:00:00 AM,70.81
06/25/2017 5:15:00 AM,70.59
06/25/2017 5:30:00 AM,70.70
06/25/2017 5:45:00 AM,70.92
06/25/2017 6:00:00 AM,70.92
06/25/2017 6:15:00 AM,70.92
06/25/2017 6:30:00 AM,71.04
06/25/2017 6:45:00 AM,71.15
06/25/2017 7:00:00 AM,71.15
06/25/2017 7:15:00 AM,71.15
06/25/2017 7:30:00 AM,71.15
06/25/2017 7:45:00 AM,71.15
06/25/2017 8:00:00 AM,71.15
06/25/2017 8:15:00 AM,71.26
06/25/2017 8:30:00 AM,70.92
06/25/2017 8:45:00 AM,69.55
06/25/2017 9:00:00 AM,69.55
06/25/2017 9:15:00 AM,69.55
06/25/2017 9:30:00 AM,70.70
06/25/2017 9:45:00 AM,70.59
06/25/2017 10:00:00 AM,-147.98
06/25/2017 10:15:00 AM,69.89
06/25/2017 10:30:00 AM,69.67
06/25/2017 10:45:00 AM,69.78
06/25/2017 11:00:00 AM,69.89
06/25/2017 11:15:00 AM,69.78
06/25/2017 11:30:00 AM,69.33
06/25/2017 11:45:00 AM,69.22
06/25/2017 12:00:00 PM,69.10
06/25/2017 12:15:00 PM,68.99
06/25/2017 12:30:00 PM,69.10
06/25/2017 12:45:00 PM,-147.98
06/25/2017 1:00:00 PM,69.44
06/25/2017 1:15:00 PM,69.22
06/25/2017 1:30:00 PM,69.22
06/25/2017 1:45:00 PM,69.22
06/25/2017 2:00:00 PM,69.22
06/25/2017 2:15:00 PM,69.22
06/25/2017 2:30:00 PM,68.99
06/25/2017 2:45:00 PM,68.99
06/25/2017 3:00:00 PM,68.99
06/25/2017 3:15:00 PM,-147.98
06/25/2017 3:30:00 PM,68.88
06/25/2017 3:45:00 PM,68.88
06/25/2017 4:00:00 PM,68.88
06/25/2017 4:15:00 PM,68.99
06/25/2017 4:30:00 PM,68.99
06/25/2017 4:45:00 PM,68.99
06/25/2017 5:00:00 PM,69.10
06/25/2017 5:15:00 PM,69.10
06/25/2017 5:30:00 PM,69.22
06/25/2017 5:45:00 PM,69.33
06/25/2017 6:00:00 PM,69.55
06/25/2017 6:15:00 PM,69.55
06/25/2017 6:30:00 PM,69.55
06/25/2017 6:45:00 PM,69.78
06/25/2017 7:00:00 PM,69.89
06/25/2017 7:15:00 PM,69.89
06/25/2017 7:30:00 PM,70.00
06/25/2017 7:45:00 PM,70.25
06/25/2017 8:00:00 PM,70.36
06/25/2017 8:15:00 PM,70.36
06/25/2017 8:30:00 PM,70.36
06/25/2017 8:45:00 PM,70.47
06/25/2017 9:00:00 PM,70.47
06/25/2017 9:15:00 PM,70.47
06/25/2017 9:30:00 PM,70.25
06/25/2017 9:45:00 PM,70.14
06/25/2017 10:00:00 PM,70.25
06/25/2017 10:15:00 PM,69.78
06/25/2017 10:30:00 PM,70.00
06/25/2017 10:45:00 PM,69.22
06/25/2017 11:00:00 PM,68.99
06/25/2017 11:15:00 PM,68.99
06/25/2017 11:30:00 PM,69.10
06/25/2017 11:45:00 PM,69.10
06/26/2017 12:00:00 AM,69.10
06/26/2017 12:15:00 AM,69.10
06/26/2017 12:30:00 AM,68.99
06/26/2017 12:45:00 AM,68.88
06/26/2017 1:00:00 AM,68.77
06/26/2017 1:15:00 AM,68.65
06/26/2017 1:30:00 AM,68.65
06/26/2017 1:45:00 AM,-147.98
06/26/2017 2:00:00 AM,68.88
06/26/2017 2:15:00 AM,68.88
06/26/2017 2:30:00 AM,68.99
06/26/2017 2:45:00 AM,68.99
06/26/2017 3:00:00 AM,68.99
06/26/2017 3:15:00 AM,68.88
06/26/2017 3:30:00 AM,68.77
06/26/2017 3:45:00 AM,68.77
06/26/2017 4:00:00 AM,68.77
06/26/2017 4:15:00 AM,68.65
06/26/2017 4:30:00 AM,68.65
06/26/2017 4:45:00 AM,68.65
06/26/2017 5:00:00 AM,68.54
06/26/2017 5:15:00 AM,68.54
06/26/2017 5:30:00 AM,68.54
06/26/2017 5:45:00 AM,68.54
06/26/2017 6:00:00 AM,68.54
06/26/2017 6:15:00 AM,68.54
06/26/2017 6:30:00 AM,68.54
06/26/2017 6:45:00 AM,68.54
06/26/2017 7:00:00 AM,68.54
06/26/2017 7:15:00 AM,68.54
06/26/2017 7:30:00 AM,68.54
06/26/2017 7:45:00 AM,68.54
06/26/2017 8:00:00 AM,68.54
06/26/2017 8:15:00 AM,68.43
06/26/2017 8:30:00 AM,68.43
06/26/2017 8:45:00 AM,68.20
06/26/2017 9:00:00 AM,68.20
06/26/2017 9:15:00 AM,68.20
06/26/2017 9:30:00 AM,68.09
06/26/2017 9:45:00 AM,68.09
06/26/2017 10:00:00 AM,67.98
06/26/2017 10:15:00 AM,67.86
06/26/2017 10:30:00 AM,67.86
06/26/2017 10:45:00 AM,67.86
06/26/2017 11:00:00 AM,-147.98
06/26/2017 11:15:00 AM,67.73
06/26/2017 11:30:00 AM,67.73
06/26/2017 11:45:00 AM,67.62
06/26/2017 12:00:00 PM,67.51
06/26/2017 12:15:00 PM,67.41
06/26/2017 12:30:00 PM,67.28
06/26/2017 12:45:00 PM,-147.98
06/26/2017 1:00:00 PM,67.17
06/26/2017 1:15:00 PM,67.17
06/26/2017 1:30:00 PM,67.06
06/26/2017 1:45:00 PM,67.06
06/26/2017 2:00:00 PM,67.06
06/26/2017 2:15:00 PM,67.06
06/26/2017 2:30:00 PM,67.06
06/26/2017 2:45:00 PM,67.06
06/26/2017 3:00:00 PM,66.96
06/26/2017 3:15:00 PM,66.96
06/26/2017 3:30:00 PM,67.06
06/26/2017 3:45:00 PM,67.06
06/26/2017 4:00:00 PM,67.06
06/26/2017 4:15:00 PM,67.06
06/26/2017 4:30:00 PM,67.17
06/26/2017 4:45:00 PM,67.17
06/26/2017 5:00:00 PM,67.28
06/26/2017 5:15:00 PM,67.28
06/26/2017 5:30:00 PM,67.41
06/26/2017 5:45:00 PM,67.41
06/26/2017 6:00:00 PM,67.41
06/26/2017 6:15:00 PM,67.28
06/26/2017 6:30:00 PM,67.28
06/26/2017 6:45:00 PM,67.41
06/26/2017 7:00:00 PM,67.41
06/26/2017 7:15:00 PM,67.51
06/26/2017 7:30:00 PM,67.51
06/26/2017 7:45:00 PM,67.51
06/26/2017 8:00:00 PM,67.41
06/26/2017 8:15:00 PM,67.41
06/26/2017 8:30:00 PM,67.41
06/26/2017 8:45:00 PM,67.51
06/26/2017 9:00:00 PM,67.51
06/26/2017 9:15:00 PM,67.73
06/26/2017 9:30:00 PM,67.86
06/26/2017 9:45:00 PM,67.86
06/26/2017 10:00:00 PM,67.86
06/26/2017 10:15:00 PM,67.86
06/26/2017 10:30:00 PM,67.98
06/26/2017 10:45:00 PM,67.86
06/26/2017 11:00:00 PM,67.98
06/26/2017 11:15:00 PM,67.86
06/26/2017 11:30:00 PM,67.86
06/26/2017 11:45:00 PM,67.73
06/27/2017 12:00:00 AM,67.62
06/27/2017 12:15:00 AM,67.51
06/27/2017 12:30:00 AM,67.62
06/27/2017 12:45:00 AM,67.51
06/27/2017 1:00:00 AM,67.62
06/27/2017 1:15:00 AM,67.62
06/27/2017 1:30:00 AM,67.86
06/27/2017 1:45:00 AM,67.73
06/27/2017 2:00:00 AM,67.73
06/27/2017 2:15:00 AM,67.62
06/27/2017 2:30:00 AM,67.62
06/27/2017 2:45:00 AM,67.62
06/27/2017 3:00:00 AM,67.62
06/27/2017 3:15:00 AM,67.73
06/27/2017 3:30:00 AM,67.73
06/27/2017 3:45:00 AM,67.73
06/27/2017 4:00:00 AM,67.73
06/27/2017 4:15:00 AM,67.73
06/27/2017 4:30:00 AM,67.62
06/27/2017 4:45:00 AM,67.62
06/27/2017 5:00:00 AM,67.62
06/27/2017 5:15:00 AM,67.62
06/27/2017 5:30:00 AM,67.62
06/27/2017 5:45:00 AM,67.62
